index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
76,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",789,"789 NF4 0 0 COHEN, Barry Mr Cohen - I ask for a withdrawal.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[7]/talk.start","N/A","N/A"
77,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",789,"789 NF4 0 0 COHEN, Barry Mr Cohen - He said that I took the blame. I did not take the blame.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[8]/talk.start","N/A","N/A"
78,0,0,1,0,1,"KEATING, Paul","NH4","N/A","N/A","N/A",793,"793 NH4 0 0 KEATING, Paul Mr Keating - It is not a bad story.","Discussion of Matter of Public Importance","DEVELOPMENT OF AUSTRALIA","/hansard/chamber.xscript/debate[14]/subdebate.1/speech[3]/interjection[1]/talk.start","N/A","N/A"
79,0,0,1,0,1,"KEATING, Paul","NH4","N/A","N/A","N/A",793,"793 NH4 0 0 KEATING, Paul Mr Keating - That is after you nobbled him.","Discussion of Matter of Public Importance","DEVELOPMENT OF AUSTRALIA","/hansard/chamber.xscript/debate[14]/subdebate.1/speech[3]/interjection[2]/talk.start","N/A","N/A"
80,0,0,1,0,1,"KEATING, Paul","NH4","N/A","N/A","N/A",793,"793 NH4 0 0 KEATING, Paul Mr Keating - They are laughing at you.","Discussion of Matter of Public Importance","DEVELOPMENT OF AUSTRALIA","/hansard/chamber.xscript/debate[14]/subdebate.1/speech[3]/interjection[3]/talk.start","N/A","N/A"
81,0,0,1,0,1,"BRAITHWAITE, Ray","0F4","N/A","N/A","N/A",797,"797 0F4 0 0 BRAITHWAITE, Ray Mr Braithwaite - The king of knockers!","Discussion of Matter of Public Importance","DEVELOPMENT OF AUSTRALIA","/hansard/chamber.xscript/debate[14]/subdebate.1/speech[5]/interjection[1]/talk.start","N/A","N/A"
82,0,0,1,0,1,"BRAITHWAITE, Ray","0F4","N/A","N/A","N/A",798,"798 0F4 0 0 BRAITHWAITE, Ray Mr Braithwaite - He does not know what he is talking about.","Discussion of Matter of Public Importance","DEVELOPMENT OF AUSTRALIA","/hansard/chamber.xscript/debate[14]/subdebate.1/speech[5]/interjection[2]/talk.start","N/A","N/A"
83,0,0,1,0,1,"HURFORD, Chris","AV4","N/A","N/A","N/A",807,"807 AV4 0 0 HURFORD, Chris Mr Hurford - Before moving that the debate be adjourned, with your indulgence, Mr Deputy Speaker, may I say that 1 am glad we are making history by incorporating these second reading speeches. I think that it is a complete waste of time for Ministers to read second reading speeches in the way that they have done hitherto. I hope that it will be part of a reform generally and that this precedent will give rise to further thought about this matter. I will be pleased to give leave to the Minister for a further 10 second reading speeches to be incorporated in connection with this legislative package. There is no restriction on anybody receiving copies of the second reading speeches and being able to read them at length. I am happy that we have broken new ground today.","Second Reading","NATIONAL COMPANIES AND SECURITIES COMMISSION AMENDMENT BILL 1980","/hansard/chamber.xscript/debate[19]/subdebate.1/speech/interjection/talk.start","N/A","N/A"
84,0,0,1,0,1,"HURFORD, Chris","AV4","N/A","N/A","N/A",817,"817 AV4 0 0 HURFORD, Chris Mr Hurford - With your indulgence, Mr Deputy Speaker, I point out that this matter was supposed to come into this House earlier today. The Opposition was given no notice whatsoever that it was not to be brought on at that time. I am Manager of Opposition Business. I ought to be the first to know it. The next thing I was told was that it would be brought on at about 1 1 oclock tonight prior to the last item appearing on the Notice Paper. Suddenly, with no warning, the matter is brought into this House. The few honourable members who feel very keenly about this matter are not in the chamber at present. They also had no warning about it being brought on. At this stage, I exercise my right to protest at the way this House is being run because I think that out of common courtesy the Government would let us know what is coming on.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[1]/interjection[1]/talk.start","N/A","N/A"
85,0,0,1,0,1,"BRYANT, Gordon","JSU","N/A","N/A","N/A",818,"818 JSU 0 0 BRYANT, Gordon Mr Bryant - Mr Deputy Speaker,can the honourable member for Dundas defer making his statement until we have located my colleagues or could you ask him to give us an assurance that my colleagues can say something on the matter later?","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[1]/interjection[2]/talk.start","N/A","N/A"
86,0,0,1,0,1,"SCHOLES, Gordon","5J4","N/A","N/A","N/A",818,"818 5J4 0 0 SCHOLES, Gordon Mr Scholes - The assurances are not worth anything.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[1]/interjection[3]/talk.start","N/A","N/A"
87,0,0,1,0,1,"BRYANT, Gordon","JSU","N/A","N/A","N/A",818,"818 JSU 0 0 BRYANT, Gordon Mr Bryant - Right. It seems that we have held the ground satisfactorily, Mr Deputy Speaker.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[1]/interjection[4]/talk.start","N/A","N/A"
88,0,0,1,0,1,"BRYANT, Gordon","JSU","N/A","N/A","N/A",822,"822 JSU 0 0 BRYANT, Gordon Mr Bryant - It has a duty to do so.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[2]/interjection[1]/talk.start","N/A","N/A"
89,0,0,1,0,1,"RUDDOCK, Philip","0J4","N/A","N/A","N/A",822,"822 0J4 0 0 RUDDOCK, Philip Mr Ruddock - No. I was not asked whether the honourable member could table that letter.. It is a confidential letter between me and the honourable member concerned and is yet to be raised--","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[2]/interjection[2]/talk.start","N/A","N/A"
90,0,0,1,0,1,"BOURCHIER, John","JRD","N/A","N/A","N/A",825,"825 JRD 0 0 BOURCHIER, John Mr Bourchier - What about Wollongong?","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[4]/interjection[1]/talk.start","N/A","N/A"
91,0,0,1,0,1,"BOURCHIER, John","JRD","N/A","N/A","N/A",825,"825 JRD 0 0 BOURCHIER, John Mr Bourchier - Speak up.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[4]/interjection[2]/talk.start","N/A","N/A"
92,0,0,1,0,1,"BRYANT, Gordon","JSU","N/A","N/A","N/A",827,"827 JSU 0 0 BRYANT, Gordon Mr Bryant - I seek leave to make a brief statement.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[1]/talk.start","N/A","N/A"
93,0,0,1,0,1,"WEST, Stewart","XJ4","N/A","N/A","N/A",827,"827 XJ4 0 0 WEST, Stewart Mr West - I raise a point of order.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[2]/talk.start","N/A","N/A"
94,0,0,1,0,1,"BRYANT, Gordon","JSU","N/A","N/A","N/A",827,"827 JSU 0 0 BRYANT, Gordon Mr Bryant - Perhaps I could put on the record--","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[3]/talk.start","N/A","N/A"
95,0,0,1,0,1,"WEST, Stewart","XJ4","N/A","N/A","N/A",827,"827 XJ4 0 0 WEST, Stewart Mr West - Perhaps I could make this point to you, Mr Deputy Speaker.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[4]/talk.start","N/A","N/A"
96,0,0,1,0,1,"JOHNSTON, James","K9V","N/A","N/A","N/A",827,"827 K9V 0 0 JOHNSTON, James Mr Roger Johnston - Is it a point of order?","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[5]/talk.start","N/A","N/A"
97,0,0,1,0,1,"WEST, Stewart","XJ4","N/A","N/A","N/A",827,"827 XJ4 0 0 WEST, Stewart Mr West - Yes. I am speaking as a person who has not very long been a member of the House of Representatives Standing Committee on Aboriginal Affairs. The reason is that I was given Opposition responsibility for the Aboriginal Affairs portfolio only last March. Consequently, I did not have much to do with the compilation of this report. I would be failing in my duty as Opposition spokesman on Aboriginal Affairs if I did not place on the record the Oppositions dissatisfaction with the way that this report is being rushed through the Parliament. Mr Deputy Speaker, I draw your attention to the fact that this afternoon much time was wasted because of the Governments desire to grandstand and to allow Tasmanian members to speak to this Parliament on the report of another Committee. Tonight, on this important matter, my colleagues who have been running around Australia for months on this inquiry are being gagged in this Parliament.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[6]/talk.start","N/A","N/A"
98,0,0,1,0,1,"WEST, Stewart","XJ4","N/A","N/A","N/A",827,"827 XJ4 0 0 WEST, Stewart Mr West - I think the Parliament ought to take note of what I am saying. It is outrageous.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[7]/talk.start","N/A","N/A"
99,0,0,1,0,1,"RUDDOCK, Philip","0J4","N/A","N/A","N/A",827,"827 0J4 0 0 RUDDOCK, Philip Mr Ruddock - I should like to speak briefly to the same matter.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[8]/talk.start","N/A","N/A"
100,0,0,1,0,1,"RUDDOCK, Philip","0J4","N/A","N/A","N/A",827,"827 0J4 0 0 RUDDOCK, Philip Mr Ruddock - I take a point of order on the point of order that was incorrectly taken. There were honourable members on this side of the House - the honourable member for Casey (Mr Falconer) was one - who wanted to speak but who deferred.","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[9]/talk.start","N/A","N/A"
101,0,0,1,0,1,"HOLDING, Clyde","CH4","N/A","N/A","N/A",828,"828 CH4 0 0 HOLDING, Clyde Mr Holding - It is all right for honourable members opposite. We dragged our backsides all around-","N/A","STANDING COMMITTEE ON ABORIGINAL AFFAIRS","/hansard/chamber.xscript/debate[35]/speech[5]/interjection[10]/talk.start","N/A","N/A"
102,0,0,1,0,1,"PORTER, James","NI4","N/A","N/A","N/A",831,"831 NI4 0 0 PORTER, James Mr Porter - Speak for yourself.","N/A","ESTIMATES COMMITTEES","/hansard/chamber.xscript/debate[37]/speech[2]/interjection/talk.start","N/A","N/A"
103,0,0,1,0,1,"BAILLIEU, Marshall","JNO","N/A","N/A","N/A",837,"837 JNO 0 0 BAILLIEU, Marshall Mr Baillieu - How do you explain all that?","Second Reading","LOAN BILL 1980","/hansard/chamber.xscript/debate[40]/subdebate.1[1]/speech[1]/interjection/talk.start","N/A","N/A"
104,0,0,1,0,1,"CAMERON, Clyde","2V4","HINDMARSH, SOUTH AUSTRALIA","ALP","N/A",839,"839 2V4 HINDMARSH, SOUTH AUSTRALIA ALP 0 0 CAMERON, Clyde Mr Les Johnson - What is the level now?","Second Reading","LOAN BILL 1980","/hansard/chamber.xscript/debate[40]/subdebate.1[1]/speech[2]/interjection[1]/talk.start","N/A","N/A"
105,0,0,1,0,1,"CAMERON, Clyde","2V4","HINDMARSH, SOUTH AUSTRALIA","ALP","N/A",839,"839 2V4 HINDMARSH, SOUTH AUSTRALIA ALP 0 0 CAMERON, Clyde Mr Les Johnson - What a lot of nonsense.","Second Reading","LOAN BILL 1980","/hansard/chamber.xscript/debate[40]/subdebate.1[1]/speech[2]/interjection[2]/talk.start","N/A","N/A"
106,0,0,1,0,1,"CAMERON, Clyde","2V4","HINDMARSH, SOUTH AUSTRALIA","ALP","N/A",839,"839 2V4 HINDMARSH, SOUTH AUSTRALIA ALP 0 0 CAMERON, Clyde Mr Les Johnson - You have already done that.","Second Reading","LOAN BILL 1980","/hansard/chamber.xscript/debate[40]/subdebate.1[1]/speech[2]/interjection[3]/talk.start","N/A","N/A"
107,0,0,1,0,1,"BROWN, John","OD4","N/A","ALP","N/A",844,"844 OD4 ALP 0 0 BROWN, John Mr John Brown - I second the amendment and reserve my right to speak later in the debate.","Second Reading","DELIVERED MEALS SUBSIDY AMENDMENT BILL 1980","/hansard/chamber.xscript/debate[42]/subdebate.1[1]/speech[1]/interjection/talk.start","N/A","N/A"
108,0,0,1,0,1,"LLOYD, Bruce","2E4","N/A","N/A","N/A",845,"845 2E4 0 0 LLOYD, Bruce Mr Lloyd - Mr Deputy Speaker, I raise a point of order. The honourable member has claimed that this Government reduced the Meals on Wheels subsidy from 50c to 30c. That is incorrect. This Government has never reduced the Meals on Wheels subsidy. The honourable member must get his facts straight before he stands up to speak.","Second Reading","DELIVERED MEALS SUBSIDY AMENDMENT BILL 1980","/hansard/chamber.xscript/debate[42]/subdebate.1[1]/speech[3]/interjection[1]/talk.start","N/A","N/A"
109,0,0,1,0,1,"LLOYD, Bruce","2E4","N/A","N/A","N/A",846,"846 2E4 0 0 LLOYD, Bruce Mr Lloyd - It is next year. Get your facts straight.","Second Reading","DELIVERED MEALS SUBSIDY AMENDMENT BILL 1980","/hansard/chamber.xscript/debate[42]/subdebate.1[1]/speech[3]/interjection[2]/talk.start","N/A","N/A"
110,0,0,1,0,1,"GILES, Geoffrey","KB8","N/A","N/A","N/A",846,"846 KB8 0 0 GILES, Geoffrey Mr Giles - That was as correct as the rest of your speech and that is pretty rotten.","Second Reading","DELIVERED MEALS SUBSIDY AMENDMENT BILL 1980","/hansard/chamber.xscript/debate[42]/subdebate.1[1]/speech[3]/interjection[3]/talk.start","N/A","N/A"
111,0,0,1,0,1,"YATES, William","L1V","N/A","N/A","N/A",851,"851 L1V 0 0 YATES, William Mr Yates - I raise a point of order, Mr Deputy Speaker. I suggest that the reference that the honourable member is making is totally out of order and has no relevance to this Bill.","Second Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[1]/speech[3]/interjection[1]/talk.start","N/A","N/A"
112,0,0,1,0,1,"UREN, Tom","EE4","N/A","N/A","N/A",852,"852 EE4 0 0 UREN, Tom Mr Uren asked the Minister representing the Minister Tor National Development and Energy, upon notice, on 20 May 1980:","Second Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[1]/speech[3]/interjection[2]/talk.start","N/A","N/A"
113,0,0,1,0,1,"ANTHONY, Doug","BU4","N/A","N/A","N/A",853,"853 BU4 0 0 ANTHONY, Doug Mr Anthony - The Minister for National Development and Energy has provided the following answer to the honourable members question:","Second Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[1]/speech[3]/interjection[3]/talk.start","N/A","N/A"
114,0,0,1,0,1,"HOLDING, Clyde","CH4","N/A","N/A","N/A",854,"854 CH4 0 0 HOLDING, Clyde Mr Holding - Dont you believe it.","Second Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[1]/speech[4]/interjection/talk.start","N/A","N/A"
115,0,0,1,0,1,"HURFORD, Chris","AV4","N/A","N/A","N/A",855,"855 AV4 0 0 HURFORD, Chris Mr Hurford - No.","Third Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[2]/speech[1]/interjection/talk.start","N/A","N/A"
116,0,0,1,0,1,"HURFORD, Chris","AV4","N/A","N/A","N/A",855,"855 AV4 0 0 HURFORD, Chris Mr Hurford - No. A division is required.","Third Reading","ATOMIC ENERGY AMENDMENT BILL (No. I) 1980","/hansard/chamber.xscript/debate[43]/subdebate.1[2]/speech[2]/interjection/talk.start","N/A","N/A"
117,0,0,1,0,1,"GROOM, Ray","QK5","N/A","N/A","N/A",856,"856 QK5 0 0 GROOM, Ray Mr Groom -to move - That, in accordance with the provisions of the Public Works Committee Act 1969, the following proposed work be referred to the Parliamentary Standing Committee on Public Works for consideration and report, namely - the construction of a Commonwealth Office Building at Townsville, Queensland","N/A","NOTICES","/hansard/chamber.xscript/debate[44]/interjection/talk.start","N/A","N/A"
