index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. WILSON presented a petition from certain residents of Teesdale and Broadmeadows, Victoria, praying that further legislation be enacted to prevent the importation of opium for smoking purposes into the Commonwealth.","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/para[1]","N/A","N/A"
3,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Petition received..","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/para[2]","N/A","N/A"
4,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. WILKINSON presented a petition from certain coloured farmers in the Nambour district, in the Moreton electorate, praying that for every year unexpired in their leases they be paid ; £100 as compensation for losses which they will suffer by their deportation from the Commonwealth.","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/para[3]","N/A","N/A"
5,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Petition received and read.","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/para[4]","N/A","N/A"
6,0,0,0,1,0,0,0,1,"HIGGINS, Henry","KHC","N/A","N/A","N/A",26,"- I wish to ask the Prime Minister if he has any objection to treating the motion asking that the correspondence and documents relating to the arrangements and expenses of the Justices and officers of the High Court be laid on the table, of which I have given notice, as an unopposed motion. To do so will save trouble, and another motion.","HIGH COURT EXPENSES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1/question/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"REID, George","F4P","N/A","Free Trade","N/A",27,"- I believe that the general rule has been for an honorable member who wishes the Government to treat a motion as unopposed to come to the Prime Minister and make the request to him.","HIGH COURT EXPENSES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1/answer/talk.start/para","N/A","N/A"
8,0,0,1,0,0,0,0,1,"HIGGINS, Henry","KHC","N/A","N/A","N/A",27,"- I have not had a chance to do that.","HIGH COURT EXPENSES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1/answer/interjection/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",27,"- I do not think that the motion to which the honorable member has referred is of such a character that it should be treated as formal.","HIGH COURT EXPENSES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1/answer/continue/talk.start/para","N/A","N/A"
10,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. DUGALD THOMSON laid upon the table the following papers : -","N/A","PAPERS","/hansard/chamber.xscript/debate[3]/para[1]","N/A","N/A"
11,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Pursuant to the Electoral Act 1902, report and maps of the Commissioners appointed for the purpose of distributing the States of Victoria and Western Australia into electoral divisions.","N/A","PAPERS","/hansard/chamber.xscript/debate[3]/para[2]","N/A","N/A"
12,0,0,0,1,0,0,0,1,"EDWARDS, George","KDD","N/A","FT","N/A",27,"asked the Treasurer, upon notice -Whether the Government have considered, or will consider, the desirableness of paying the servants of the State fortnightly instead of monthly to avoid the hardship many of the lower-salaried officers experience ; and if this concession cannot be given to the whole service, whether it might not be granted to the General Division or to such employes as are usually paid weekly in private service.","PAYMENT OF PUBLIC SERVANTS","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1/question/talk.start/para","N/A","N/A"
13,0,0,0,1,0,0,0,1,"TURNER, George","KWT","N/A","Protectionist","N/A",27,"- I regret that during the recess I have not been able to devote to this question as much time as I should have liked to give to it; but I have made inquiries in regard to the matter ; have had consultations with the Public Service Commissioner about it ; and sent my accountant to Sydney to see the manner in which paying operations are actually conducted there, because I was told that the procedure followed there is better than that adopted in any of the other States. Mv accountant is preparing a report for me on the subject, and I propose to deal with the matter within a week or so. I have been informed that a very large number, if not a majority, of the public servants who are receiving the lower rates of wages, prefer to be paid monthly. That seems strange, but the information has come to me on good authority, and I therefore propose to give an opportunity/ to these particular servants to say whether they prefer to be paid monthly or fortnightly. If they prefer to be paid fortnightly. I shall do my best to bring the fortnightly system of payment into operation without much extra cost.","PAYMENT OF PUBLIC SERVANTS","QUESTION","/hansard/chamber.xscript/debate[4]/subdebate.1/answer/talk.start/para","N/A","N/A"
14,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Debate resumed from 28th June {vide page 14), on motion by Mr. Fuller -","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/para[1]","N/A","N/A"
15,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","That the Address-in-Reply to His Excellencys Speech, as read by the Clerk, be agreed to by the Bouse.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/para[2]","N/A","N/A"
16,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","Bland","N/A","N/A",27,"- As I indicated yesterday afternoon, when asking for an adjournment of the debate, the most significant portion of the speech of His Excellency the Governor-General, if I may so phrase my remarks, is that which has been omitted. There is, of course, no mistaking the purport of the position taken up by the Government. I aim not a sufficiently sound constitutionalist to be able to express a definite opinion as to whether the position they have assumed is in accordance with the traditions of parliamentary government ; but it certainly seems to me to be an extraordinary one for any Ministry to take up. I know of no precedent for it, and cannot remember to have heard or read1 of anything in any way approaching the present situation, when the Government, after a recess of six months, during which they have had every opportunity not only to formulate a programme for submission to Parliament and to the country, but to consider and ascertain their position in regard to the carrying on of business, has called Parliament together, and put before it the miserable apology for a programme which this Government put into the mouth of His Excellency the Governor-General yesterday.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/talk.start/para","N/A","N/A"
17,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",27,"- We cannot satisfy the members of the Opposition anyhow.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[1]/talk.start/para","N/A","N/A"
18,0,0,1,0,0,0,0,1,"BATCHELOR, Egerton","JOC","N/A","N/A","N/A",27,"- Yes, the Government could satisfy us.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[2]/talk.start/para","N/A","N/A"
19,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",27,"- My complaint of this Government hitherto has been that they have no policy, and have not indicated that they possess a policy. The Prime Minister amused himself during the recess with taking up a purely negative attitude, and the position of the Government on the present occasion is quite in consonance with all that has gone before. It seems to me that there were two courses open to this Government - two courses which would have been open to any set of gentlemen occupying the Treasury benches under present conditions. They had first the opportunity to go on with the non-contentious measures which the Prime Minister has time and again outlined as the measures which the Government intended to propose this session. The adoption of such a course could have been easily understood, and the Opposition have given no indication of a lack of sympathy with such a proposal. We must all recognise that, owing to the disputes between the political parties in this Chamber, a large number of measures which are essential to the successful working of the Constitution have not yet become law. The Prime Minister has on several occasions. drawn attention to this state of things, and every member of the House has at one period or another adverted to the need of getting these measures passed. The other course open to the Government was this : If they had discovered, as the brevity of the Governor-Generals speech indicates that they had, that they were in a minority in the House, their obvious duty was to resign. If they are in a minority they should not attempt to continue to hold the reins of power, even to the extent of directing the allocation and arrangement of the electoral boundaries.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[1]/talk.start/para","N/A","N/A"
20,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",28,"- As the honorable members Government did.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[3]/talk.start/para","N/A","N/A"
21,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- This work, important as it is, should be undertaken only by a Government having a majority of the House behind it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[2]/talk.start/para","N/A","N/A"
22,0,0,1,0,0,0,0,1,"FISHER, Andrew","F4N","N/A","N/A","N/A",28,"- And the confidence of the House.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[4]/talk.start/para","N/A","N/A"
23,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- And the confidence of the House.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[3]/talk.start/para","N/A","N/A"
24,0,0,1,0,0,0,0,1,"JOHNSON, Elliot","K99","N/A","N/A","N/A",28,"- Is the definition of electoral boundaries a part) question?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[5]/talk.start/para","N/A","N/A"
25,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- It is not a party question in the ordinary sense, but a party aspect may be easily imported into its consideration.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[4]/talk.start/para","N/A","N/A"
26,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",28,"- Hear, hear.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[6]/talk.start/para","N/A","N/A"
27,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- It is too important a question to be left in the hands of Ministers who owe no responsibility to the House. The Government, by failing to put a programme of work before the Chamber, have confessed that they are in a minority, and do not possess the confidence of the House ; and yet they propose to take on their shoulders what, after all, is one of the most important kinds of parliamentary work, the arrangement and distribution of the representation of the Commonwealth.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[5]/talk.start/para","N/A","N/A"
28,0,0,1,0,0,0,0,1,"WILKS, William","L17","N/A","N/A","N/A",28,"- It is so important that the Opposition do not wish to do it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[7]/talk.start/para","N/A","N/A"
29,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- I think it will be proved, not only that we wish to do it, but that we shall do it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[6]/talk.start/para","N/A","N/A"
30,0,0,1,0,0,0,0,1,"WILKS, William","L17","N/A","N/A","N/A",28,"- The people will make honorable members do it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[8]/talk.start/para","N/A","N/A"
31,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- I hope that the honorable member will be as satisfied with the position, when the work is done as the rest of us will be. The Prime Minister spoke recently at Hawthorn, and there, in addition to some remarks which he made with reference to the Labour Party in particular, directed attention to a number of measures which, in his opinion at the time, were absolutely urgent, and, in fact, essential to the welfare of the Commonwealth. He said -There are a number of important measures which call for decision, no matter who is in power.I ask whether the urgency of these matters has been in any way lessened by the fact that the right honorable gentleman now thinks that he no longer enjoys the confidence of this House?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[7]/talk.start/para","N/A","N/A"
32,0,0,1,0,0,0,0,1,"CONROY, Alfred","K4E","N/A","N/A","N/A",28,"- The honorable member said that he would not allow the present Ministry to carry on.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[9]/talk.start/para","N/A","N/A"
33,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- I said nothing of the kind. The honorable and learned member is now making one of his usual inaccurate statements. I told the people of Newtown that I would assist the present Government to carry through a number of necessary measures.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[8]/talk.start/para","N/A","N/A"
34,0,0,1,0,0,0,0,1,"WILKS, William","L17","N/A","N/A","N/A",28,"- Then why is the honorable member now kicking up a row ?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[10]/talk.start/para","N/A","N/A"
35,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",28,"- I complain that the Government are not prepared to go on with the consideration of the measures which the Prime Minister said were absolutely necessary, and I contend that their failure to proceed with them amounts to a confession on their part that they occupy an unconstitutional position, so far as this House is concerned. I think that must be plain on the face of it. I ask whether the urgency of the measures referred to has been in any way interfered with by the mere accidental circumstance that the Government have discovered that they no longer have a majority ? I contend that the interests of the people of Australia are just as much bound up in the passage of these necessary measures to-day as they were when the Prime Minister delivered his speech at Hawthorn. Surely the fact that the Government no longer possess a majority does not affect the necessity for these measures? Therefore, the situation, so far as they are concerned, has not become changed in the slightest degree. The Prime Minister called attention to the grave necessity for new Standing Orders, and it seems to me that he should have been just as anxious to see them brought into effect, if necessary, bv some one else as by the Government of which he is the head.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[9]/talk.start/para","N/A","N/A"
36,0,0,1,0,0,0,0,1,"BATCHELOR, Egerton","JOC","N/A","N/A","N/A",29,"- They are more necessary than ever now.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[11]/talk.start/para","N/A","N/A"
37,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- Then we found the Prime Minister directing attention to the necessity for agricultural immigration, the establishment of a Department of Agriculture, the appointment of commercial agents, and the establishment of old-age pensions, the latter always with the important reservation that an old-age pension scheme should be adopted only if the States could be brought into line. He also then referred to the Navigation Bill, the proposal for the establishment of Federal quarantine arrangements, and a number of other measures, as urgently necessary in the interests of the people of the Commonwealth ; whereas he now considers that they should be allowed to remain in abeyance for an indefinite time - until, if he can secure his own way, he has had an opportunity to make an altogether impossible appeal to the people.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[10]/talk.start/para","N/A","N/A"
38,0,0,1,0,0,0,0,1,"CONROY, Alfred","K4E","N/A","N/A","N/A",29,"- The honorable member advised a dissolution ten months ago.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[12]/talk.start/para","N/A","N/A"
39,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- I shall deal with that matter presently. A little while ago the Prime Minister entered upon an anti-socialistic crusade. He started off months ago at Warragul, in Victoria, where he sounded the tocsin-","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[11]/talk.start/para","N/A","N/A"
40,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",29,"- The  Tocsin!","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[13]/talk.start/para","N/A","N/A"
41,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- What would pass with the right honorable gentleman for a tocsin was then sounded by him. He addressed the farmers, to whom he represented the enormities of Socialism, especially the kind of Socialism with which the Labour Party was associated. It is true that he made an important reservation - which would afford a means of escape in the event of his changing his opinion - to the effect that he was quite at one with those who had used the resources of the State to the fullest possible degree to advance and encourage private enterprise which would operate to the advantage of the public. That is one of those large and general statements which afford excellent means of escape to those who do not know quite how far they are going, or how far it may be necessary to retrace their steps in the future. Now let me address myself to the immediate results of the right honorable gentlemans appeal. Immediately after he had addressed the farmers at Warragul they sat down to reconsider their work.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[12]/talk.start/para","N/A","N/A"
42,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",29,"- They sat down to supper.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[14]/talk.start/para","N/A","N/A"
43,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- Perhaps they needed some refreshment to sustain them after the wild charges made by the right honorable gentleman. However, they again proceeded to work, and notwithstanding all the warnings uttered by the Prime Minister they began to ask for more and more Socialism at the hands of the State Government. Then, again, a little later in this interesting campaign, the Prime Minister went to Adelaide and warned the people there of the terrible ruin and disaster that would overtake the community if the Labour Party were not scotched - if the tiger were not killed in its younger days. The people of Adelaide were so impressed with the right honorable gentlemans remarks, and so carried away by enthusiasm in favour of his principles, that they immediately returned eleven members in favour of Socialism out of the twelve representatives of the metropolitan districts. If the Prime Minister had only gone to the country districts there is little doubt that the Socialists would have gained a still greater victory.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[13]/talk.start/para","N/A","N/A"
44,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",29,"- Then Socialism cannot be a bogy, if it is as much alive as that.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[15]/talk.start/para","N/A","N/A"
45,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- The public have evidently realized the effect of the right honorable gentlemans attitude, so far as bogyism is concerned, and have seen through any criticisms that he has been enabled to level at the party with which I am associated. Then the right honorable gentleman spoke at Sydney and assumed an air of surprise. After years of association with the Labour Party in New South Wales he had at last discovered that they were Socialists. Repeating the same idea, he said at Hawthorn that it had come upon the community as a shock to hear the declaration of Mr. Watson at the January Conference of the New South Wales Political Labour League, that every member of that League must be a Socialist.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[14]/talk.start/para","N/A","N/A"
46,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",29,"- Hear, hear.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[16]/talk.start/para","N/A","N/A"
47,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",29,"- It may be possible that a number of persons in the ordinary community were rather surprised to find that that was so, but I was indeed astonished to hear that the Prime Minister was surprised, because he has not only been in close touch and association with the Labour Party, but has sufficient keenness in matters political to form a pretty good idea as to what every other person in the political arena is doing, and particularly as to what his own allies and assistants are doing. InJanuary, 1897, when the right honorable gentleman was in office as Premier of New South Wales, the Labour Conference adopted a socialistic plank of a much more decided character than they have since given their adhesion to.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[15]/talk.start/para","N/A","N/A"
48,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",30,"- The Worker says that that took place in 1898.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[17]/talk.start/para","N/A","N/A"
49,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- That is a mistake. The plank referred to was adopted in 1897, and in 1898 an attempt was made to remove it from the platform. This, again directed public attention to it. That attempt was defeated, and the plank remained in the labour platform for the two years and nine months during which the right honorable gentleman remained in power with the support of the Labour Party. The honorable member for Parramatta, another great anti-Socialist, was a member of the same Government.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[16]/talk.start/para","N/A","N/A"
50,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",30,"- It is strange that the Worker does not correct the mistake to which the honorable member has referred.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[18]/talk.start/para","N/A","N/A"
51,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- The information given by the Worker is incorrect to the extent I have indicated.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[17]/talk.start/para","N/A","N/A"
52,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",30,"- Why do not they correct the mistake?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[19]/talk.start/para","N/A","N/A"
53,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- They are not complete letter writers, like the honorable member for Parramatta, and they do not bother themselves about comparatively unimportant matters. However, the point I wish to make is that the right honorable gentleman had no cause to be surprised by the declaration I made, because for nearly eight years previously our programme in New South Wales had contained a. socialistic plank, and therefore any man coming into our movement, who was not in principle a Socialist, had no right to be within our ranks. That was the clear and distinct position assured by the programme of the New South Wales Labour Party, and, as I say, during the whole of the time the right honorable gentleman was in office, he uttered no word of warning to the community as to the path upon which the New South Wales Labour Party had entered.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[18]/talk.start/para","N/A","N/A"
54,0,0,1,0,0,0,0,1,"WILKS, William","L17","N/A","N/A","N/A",30,"- Are the New South Wales Labour Party Socialists to-day ?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[20]/talk.start/para","N/A","N/A"
55,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- They are, so far as their principles are concerned.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[19]/talk.start/para","N/A","N/A"
56,0,0,1,0,0,0,0,1,"CONROY, Alfred","K4E","N/A","N/A","N/A",30,"- Then I am against them.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[21]/talk.start/para","N/A","N/A"
57,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- I am sure that that information will cause them some perturbation. I do not wish to weary the House with any attempt to define Socialism, or anything of that kind.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[20]/talk.start/para","N/A","N/A"
58,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",30,"- The plank is there, and the honorable member has no need to define it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[22]/talk.start/para","N/A","N/A"
59,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- If the right honorable gentleman had directed his attention to the plank, and relied less upon his imagination, I think he would have conduced, to a clearer understanding of the position. After the Labour Party have had that plank in their platform for so long, it is utterly hollow for the right honorable gentleman to assume that he was ignorant of their aims and of what their programme meant. I also find that the right honorable gentleman himself dabbled in Socialism in New South Wales. In 1896, whilst he was in power as Premier, he issued, through the authority of the present Postmaster-General, a publication entitled New South Wales, the mother State of the Australias. This publication was intended for distribution at the Chicago Exhibition, and it gave an outline of the capabilities of New South Wales, of what she had accomplished, and of the occupations in which her people were engaged. It was published by the Government Printer, and issued by the present Postmaster-General. In this publication we find the authorized statement that the tobacco monopoly had assumed such proportions in New South Wales that the only position tenable was the nationalization of the industry. That statement was put forward with the direct authority of the Government, of which the Prime Minister was the head.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[21]/talk.start/para","N/A","N/A"
60,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",30,"- Nonsense; there must have been a socialistic compositor at work.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[23]/talk.start/para","N/A","N/A"
61,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- That publication was issued in 1896, and contained an article written by Mr. Lamb, an officer of the Department of Agriculture.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[22]/talk.start/para","N/A","N/A"
62,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",30,"- I am not responsible for what Mr. Lamb mav say.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[24]/talk.start/para","N/A","N/A"
63,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- I admit that if Mr. Lamb, in his private capacity, chose to make such a statement, the right honorable gentleman would not be responsible for it.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[23]/talk.start/para","N/A","N/A"
64,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",30,"- Does the honorable member think that I ever saw the book?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[25]/talk.start/para","N/A","N/A"
65,0,0,0,1,0,0,0,1,"WATSON, John Christian","F4R","N/A","N/A","N/A",30,"- The right honorable gentleman cannot get over the difficulty in that way. That publication was sent to the United States, and the statement to which I have referred was made on behalf of the Government.","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/continue[24]/talk.start/para","N/A","N/A"
66,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",30,"- Does the honorable member suppose that the Government states its policy through such a channel as that?","N/A","GOVERNOR-GENERALS SPEECH: ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[5]/speech[1]/interjection[26]/talk.start/para","N/A","N/A"
