date	xml_link	pdf_link	file
13-03-2013	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/004ccb33-581e-44b3-8c5c-bbb56bbc99f3/toc_unixml/House%20of%20Representatives_2013_03_13_1674_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/004ccb33-581e-44b3-8c5c-bbb56bbc99f3/toc_pdf/House%20of%20Representatives_2013_03_13_1674_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/004ccb33-581e-44b3-8c5c-bbb56bbc99f3/0000%22	Id%3A%22chamber%2Fhansardr%2F004ccb33-581e-44b3-8c5c-bbb56bbc99f3%2F0000%22.html
02-12-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/00885699-9201-443f-bc10-27fc979dc3d3/toc_unixml/House%20of%20Representatives_2019_12_02_7412_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/00885699-9201-443f-bc10-27fc979dc3d3/toc_pdf/House%20of%20Representatives_2019_12_02_7412_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/00885699-9201-443f-bc10-27fc979dc3d3/0000%22	Id%3A%22chamber%2Fhansardr%2F00885699-9201-443f-bc10-27fc979dc3d3%2F0000%22.html
09-08-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/toc_unixml/House%20of%20Representatives_2021_08_09_9018_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/toc_pdf/House%20of%20Representatives_2021_08_09_9018_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/0000%22	Id%3A%22chamber%2Fhansardr%2F008878e2-702c-4017-beac-97696e5ca1d0%2F0000%22.html
09-08-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/toc_unixml/House%20of%20Representatives_2021_08_09_9018_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/toc_pdf/House%20of%20Representatives_2021_08_09_9018_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/008878e2-702c-4017-beac-97696e5ca1d0/0379%22	Id%3A%22chamber%2Fhansardr%2F008878e2-702c-4017-beac-97696e5ca1d0%2F0379%22.html
16-10-2017	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/021e2c73-19c5-4935-b599-76324f196286/toc_unixml/House%20of%20Representatives_2017_10_16_5601_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/021e2c73-19c5-4935-b599-76324f196286/toc_pdf/House%20of%20Representatives_2017_10_16_5601_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/021e2c73-19c5-4935-b599-76324f196286/0000%22	Id%3A%22chamber%2Fhansardr%2F021e2c73-19c5-4935-b599-76324f196286%2F0000%22.html
22-02-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02525cdf-c0a5-4a3a-a1f4-9e9219e30bf6/toc_unixml/House%20of%20Representatives_2016_02_22_4096_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02525cdf-c0a5-4a3a-a1f4-9e9219e30bf6/toc_pdf/House%20of%20Representatives_2016_02_22_4096_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02525cdf-c0a5-4a3a-a1f4-9e9219e30bf6/0000%22	Id%3A%22chamber%2Fhansardr%2F02525cdf-c0a5-4a3a-a1f4-9e9219e30bf6%2F0000%22.html
04-03-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02641561-83f9-44d9-905e-7ca9e91f89c8/toc_unixml/House%20of%20Representatives_2015_03_04_3214_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02641561-83f9-44d9-905e-7ca9e91f89c8/toc_pdf/House%20of%20Representatives_2015_03_04_3214_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02641561-83f9-44d9-905e-7ca9e91f89c8/0000%22	Id%3A%22chamber%2Fhansardr%2F02641561-83f9-44d9-905e-7ca9e91f89c8%2F0000%22.html
15-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/toc_unixml/House%20of%20Representatives_2021_02_15_8485_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/toc_pdf/House%20of%20Representatives_2021_02_15_8485_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/0085%22	Id%3A%22chamber%2Fhansardr%2F02b5bbb8-03c3-444a-81a7-cac982040a76%2F0085%22.html
15-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/toc_unixml/House%20of%20Representatives_2021_02_15_8485_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/toc_pdf/House%20of%20Representatives_2021_02_15_8485_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02b5bbb8-03c3-444a-81a7-cac982040a76/0606%22	Id%3A%22chamber%2Fhansardr%2F02b5bbb8-03c3-444a-81a7-cac982040a76%2F0606%22.html
25-11-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/toc_unixml/House%20of%20Representatives_2015_11_25_3873_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/toc_pdf/House%20of%20Representatives_2015_11_25_3873_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/0000%22	Id%3A%22chamber%2Fhansardr%2F02ea44d9-3064-475f-97e4-cc2d68b630b6%2F0000%22.html
25-11-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/toc_unixml/House%20of%20Representatives_2015_11_25_3873_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/toc_pdf/House%20of%20Representatives_2015_11_25_3873_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/02ea44d9-3064-475f-97e4-cc2d68b630b6/0136%22	Id%3A%22chamber%2Fhansardr%2F02ea44d9-3064-475f-97e4-cc2d68b630b6%2F0136%22.html
01-11-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/04021734-63e0-4db0-b75b-b1305f8abe32/toc_unixml/House%20of%20Representatives_2011_11_01_598_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/04021734-63e0-4db0-b75b-b1305f8abe32/toc_pdf/House%20of%20Representatives_2011_11_01_598_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/04021734-63e0-4db0-b75b-b1305f8abe32/0000%22	Id%3A%22chamber%2Fhansardr%2F04021734-63e0-4db0-b75b-b1305f8abe32%2F0000%22.html
31-05-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/05d76153-5ea4-4e05-b596-25ed99be938f/toc_unixml/House%20of%20Representatives_2018_05_31_6187_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/05d76153-5ea4-4e05-b596-25ed99be938f/toc_pdf/House%20of%20Representatives_2018_05_31_6187_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/05d76153-5ea4-4e05-b596-25ed99be938f/0000%22	Id%3A%22chamber%2Fhansardr%2F05d76153-5ea4-4e05-b596-25ed99be938f%2F0000%22.html
14-08-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0660bde3-68de-44ee-8309-ea97a231c476/toc_unixml/House%20of%20Representatives_2018_08_14_6413_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0660bde3-68de-44ee-8309-ea97a231c476/toc_pdf/House%20of%20Representatives_2018_08_14_6413_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0660bde3-68de-44ee-8309-ea97a231c476/0000%22	Id%3A%22chamber%2Fhansardr%2F0660bde3-68de-44ee-8309-ea97a231c476%2F0000%22.html
12-02-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/toc_unixml/House%20of%20Representatives_2019_02_12_6906_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/toc_pdf/House%20of%20Representatives_2019_02_12_6906_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/0011%22	Id%3A%22chamber%2Fhansardr%2F07129367-a45a-448c-b34c-f10d11b0374a%2F0011%22.html
12-02-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/toc_unixml/House%20of%20Representatives_2019_02_12_6906_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/toc_pdf/House%20of%20Representatives_2019_02_12_6906_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/07129367-a45a-448c-b34c-f10d11b0374a/0012%22	Id%3A%22chamber%2Fhansardr%2F07129367-a45a-448c-b34c-f10d11b0374a%2F0012%22.html
27-11-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07c1718f-8e51-4958-9cc9-f8492bfb5c93/toc_unixml/House%20of%20Representatives_2014_11_27_3089_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/07c1718f-8e51-4958-9cc9-f8492bfb5c93/toc_pdf/House%20of%20Representatives_2014_11_27_3089_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/07c1718f-8e51-4958-9cc9-f8492bfb5c93/0000%22	Id%3A%22chamber%2Fhansardr%2F07c1718f-8e51-4958-9cc9-f8492bfb5c93%2F0000%22.html
18-06-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/08bc85b3-4864-41db-a1a9-fb4b1059cda0/toc_unixml/House%20of%20Representatives_2015_06_18_3531_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/08bc85b3-4864-41db-a1a9-fb4b1059cda0/toc_pdf/House%20of%20Representatives_2015_06_18_3531_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/08bc85b3-4864-41db-a1a9-fb4b1059cda0/0000%22	Id%3A%22chamber%2Fhansardr%2F08bc85b3-4864-41db-a1a9-fb4b1059cda0%2F0000%22.html
22-07-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/094f9d89-b5ce-43ef-8ad4-277117167c00/toc_unixml/House%20of%20Representatives_2019_07_22_7073_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/094f9d89-b5ce-43ef-8ad4-277117167c00/toc_pdf/House%20of%20Representatives_2019_07_22_7073_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/094f9d89-b5ce-43ef-8ad4-277117167c00/0000%22	Id%3A%22chamber%2Fhansardr%2F094f9d89-b5ce-43ef-8ad4-277117167c00%2F0000%22.html
10-09-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0a139982-0035-4594-acfa-06b59eae3613/toc_unixml/House%20of%20Representatives_2012_09_10_1344_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0a139982-0035-4594-acfa-06b59eae3613/toc_pdf/House%20of%20Representatives_2012_09_10_1344_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0a139982-0035-4594-acfa-06b59eae3613/0000%22	Id%3A%22chamber%2Fhansardr%2F0a139982-0035-4594-acfa-06b59eae3613%2F0000%22.html
25-06-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0b40817f-a75a-4ce9-b4bd-0a2dcd932168/toc_unixml/House%20of%20Representatives_2014_06_25_2593_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0b40817f-a75a-4ce9-b4bd-0a2dcd932168/toc_pdf/House%20of%20Representatives_2014_06_25_2593_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0b40817f-a75a-4ce9-b4bd-0a2dcd932168/0000%22	Id%3A%22chamber%2Fhansardr%2F0b40817f-a75a-4ce9-b4bd-0a2dcd932168%2F0000%22.html
02-06-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0b5c159c-3bf5-4832-b71f-10fa912a4c1e/toc_unixml/House%20of%20Representatives_2021_06_02_8819_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0b5c159c-3bf5-4832-b71f-10fa912a4c1e/toc_pdf/House%20of%20Representatives_2021_06_02_8819_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0b5c159c-3bf5-4832-b71f-10fa912a4c1e/0331%22	Id%3A%22chamber%2Fhansardr%2F0b5c159c-3bf5-4832-b71f-10fa912a4c1e%2F0331%22.html
16-06-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0bec90c0-28db-4b7e-8f6d-03d06fb7b835/toc_unixml/House%20of%20Representatives_2020_06_16_7781_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0bec90c0-28db-4b7e-8f6d-03d06fb7b835/toc_pdf/House%20of%20Representatives_2020_06_16_7781_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0bec90c0-28db-4b7e-8f6d-03d06fb7b835/0000%22	Id%3A%22chamber%2Fhansardr%2F0bec90c0-28db-4b7e-8f6d-03d06fb7b835%2F0000%22.html
03-03-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0c15c959-ca6c-4549-90fc-1f1900a51b06/toc_unixml/House%20of%20Representatives_2016_03_03_4155_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0c15c959-ca6c-4549-90fc-1f1900a51b06/toc_pdf/House%20of%20Representatives_2016_03_03_4155_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0c15c959-ca6c-4549-90fc-1f1900a51b06/0000%22	Id%3A%22chamber%2Fhansardr%2F0c15c959-ca6c-4549-90fc-1f1900a51b06%2F0000%22.html
18-06-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0c59ad40-feb5-4e53-8425-0b17c2eac612/toc_unixml/House%20of%20Representatives_2018_06_18_6226_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0c59ad40-feb5-4e53-8425-0b17c2eac612/toc_pdf/House%20of%20Representatives_2018_06_18_6226_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0c59ad40-feb5-4e53-8425-0b17c2eac612/0000%22	Id%3A%22chamber%2Fhansardr%2F0c59ad40-feb5-4e53-8425-0b17c2eac612%2F0000%22.html
25-05-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0eab39c7-66a0-4a26-bb86-4f3c858055b8/toc_unixml/House%20of%20Representatives_2011_05_25_54_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0eab39c7-66a0-4a26-bb86-4f3c858055b8/toc_pdf/House%20of%20Representatives_2011_05_25_54_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0eab39c7-66a0-4a26-bb86-4f3c858055b8/0000%22	Id%3A%22chamber%2Fhansardr%2F0eab39c7-66a0-4a26-bb86-4f3c858055b8%2F0000%22.html
21-11-2013	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0f5efc81-3e5b-496c-81dd-93d95de14659/toc_unixml/House%20of%20Representatives_2013_11_21_2095_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0f5efc81-3e5b-496c-81dd-93d95de14659/toc_pdf/House%20of%20Representatives_2013_11_21_2095_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0f5efc81-3e5b-496c-81dd-93d95de14659/0000%22	Id%3A%22chamber%2Fhansardr%2F0f5efc81-3e5b-496c-81dd-93d95de14659%2F0000%22.html
30-11-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0f8db77b-d8d3-4de1-958b-18847b30d0e2/toc_unixml/House%20of%20Representatives_2016_11_30_4628_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0f8db77b-d8d3-4de1-958b-18847b30d0e2/toc_pdf/House%20of%20Representatives_2016_11_30_4628_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0f8db77b-d8d3-4de1-958b-18847b30d0e2/0000%22	Id%3A%22chamber%2Fhansardr%2F0f8db77b-d8d3-4de1-958b-18847b30d0e2%2F0000%22.html
04-02-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0fd15237-92f1-4dbd-bab5-e7bba7ee781d/toc_unixml/House%20of%20Representatives_2020_02_04_7465_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/0fd15237-92f1-4dbd-bab5-e7bba7ee781d/toc_pdf/House%20of%20Representatives_2020_02_04_7465_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/0fd15237-92f1-4dbd-bab5-e7bba7ee781d/0000%22	Id%3A%22chamber%2Fhansardr%2F0fd15237-92f1-4dbd-bab5-e7bba7ee781d%2F0000%22.html
22-11-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/105fc018-5ff2-43f9-aa66-78a646cd1646/toc_unixml/House%20of%20Representatives_2011_11_22_670_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/105fc018-5ff2-43f9-aa66-78a646cd1646/toc_pdf/House%20of%20Representatives_2011_11_22_670_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/105fc018-5ff2-43f9-aa66-78a646cd1646/0000%22	Id%3A%22chamber%2Fhansardr%2F105fc018-5ff2-43f9-aa66-78a646cd1646%2F0000%22.html
31-05-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/10837263-363d-4f9e-9020-2bdf266fb589/toc_unixml/House%20of%20Representatives_2012_05_31_1107_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/10837263-363d-4f9e-9020-2bdf266fb589/toc_pdf/House%20of%20Representatives_2012_05_31_1107_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/10837263-363d-4f9e-9020-2bdf266fb589/0000%22	Id%3A%22chamber%2Fhansardr%2F10837263-363d-4f9e-9020-2bdf266fb589%2F0000%22.html
17-09-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/108deaf7-f29c-4e1f-96aa-3f9b4ff9bf1a/toc_unixml/House%20of%20Representatives_2015_09_17_3674_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/108deaf7-f29c-4e1f-96aa-3f9b4ff9bf1a/toc_pdf/House%20of%20Representatives_2015_09_17_3674_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/108deaf7-f29c-4e1f-96aa-3f9b4ff9bf1a/0000%22	Id%3A%22chamber%2Fhansardr%2F108deaf7-f29c-4e1f-96aa-3f9b4ff9bf1a%2F0000%22.html
28-02-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/10bbc6a7-ab94-4e90-9e2c-317c61ae2064/toc_unixml/House%20of%20Representatives_2018_02_28_5919_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/10bbc6a7-ab94-4e90-9e2c-317c61ae2064/toc_pdf/House%20of%20Representatives_2018_02_28_5919_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/10bbc6a7-ab94-4e90-9e2c-317c61ae2064/0000%22	Id%3A%22chamber%2Fhansardr%2F10bbc6a7-ab94-4e90-9e2c-317c61ae2064%2F0000%22.html
30-08-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/1133bdef-2731-42fb-a226-6522e1a8fec5/toc_unixml/House%20of%20Representatives_2016_08_30_4429_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/1133bdef-2731-42fb-a226-6522e1a8fec5/toc_pdf/House%20of%20Representatives_2016_08_30_4429_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/1133bdef-2731-42fb-a226-6522e1a8fec5/0000%22	Id%3A%22chamber%2Fhansardr%2F1133bdef-2731-42fb-a226-6522e1a8fec5%2F0000%22.html
25-02-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/115c3603-d1aa-4e7e-8ec1-5ec3e40edc8a/toc_unixml/House%20of%20Representatives_2016_02_25_4137_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/115c3603-d1aa-4e7e-8ec1-5ec3e40edc8a/toc_pdf/House%20of%20Representatives_2016_02_25_4137_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/115c3603-d1aa-4e7e-8ec1-5ec3e40edc8a/0000%22	Id%3A%22chamber%2Fhansardr%2F115c3603-d1aa-4e7e-8ec1-5ec3e40edc8a%2F0000%22.html
30-05-2017	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/1193e673-a44e-49cb-8d25-79a2a354a02a/toc_unixml/House%20of%20Representatives_2017_05_30_5076_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/1193e673-a44e-49cb-8d25-79a2a354a02a/toc_pdf/House%20of%20Representatives_2017_05_30_5076_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/1193e673-a44e-49cb-8d25-79a2a354a02a/0000%22	Id%3A%22chamber%2Fhansardr%2F1193e673-a44e-49cb-8d25-79a2a354a02a%2F0000%22.html
11-02-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/11a9f69e-a789-4d75-854d-edb89ae01a41/toc_unixml/House%20of%20Representatives_2016_02_11_4091_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/11a9f69e-a789-4d75-854d-edb89ae01a41/toc_pdf/House%20of%20Representatives_2016_02_11_4091_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/11a9f69e-a789-4d75-854d-edb89ae01a41/0000%22	Id%3A%22chamber%2Fhansardr%2F11a9f69e-a789-4d75-854d-edb89ae01a41%2F0000%22.html
03-12-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/11b18738-de56-4d82-82f6-2c10fddd6b2b/toc_unixml/House%20of%20Representatives_2020_12_03_8388_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/11b18738-de56-4d82-82f6-2c10fddd6b2b/toc_pdf/House%20of%20Representatives_2020_12_03_8388_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/11b18738-de56-4d82-82f6-2c10fddd6b2b/0034%22	Id%3A%22chamber%2Fhansardr%2F11b18738-de56-4d82-82f6-2c10fddd6b2b%2F0034%22.html
23-08-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/128166ac-3803-48a6-ba49-c2e6241fb5ed/toc_unixml/House%20of%20Representatives_2012_08_23_1316_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/128166ac-3803-48a6-ba49-c2e6241fb5ed/toc_pdf/House%20of%20Representatives_2012_08_23_1316_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/128166ac-3803-48a6-ba49-c2e6241fb5ed/0000%22	Id%3A%22chamber%2Fhansardr%2F128166ac-3803-48a6-ba49-c2e6241fb5ed%2F0000%22.html
16-06-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/128494f5-3b78-4d37-9efd-c8ccbc721e70/toc_unixml/House%20of%20Representatives_2014_06_16_2573_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/128494f5-3b78-4d37-9efd-c8ccbc721e70/toc_pdf/House%20of%20Representatives_2014_06_16_2573_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/128494f5-3b78-4d37-9efd-c8ccbc721e70/0000%22	Id%3A%22chamber%2Fhansardr%2F128494f5-3b78-4d37-9efd-c8ccbc721e70%2F0000%22.html
16-08-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/12f3483a-5487-4ac4-977e-6dbfbe7c98b7/toc_unixml/House%20of%20Representatives_2018_08_16_6419_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/12f3483a-5487-4ac4-977e-6dbfbe7c98b7/toc_pdf/House%20of%20Representatives_2018_08_16_6419_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/12f3483a-5487-4ac4-977e-6dbfbe7c98b7/0000%22	Id%3A%22chamber%2Fhansardr%2F12f3483a-5487-4ac4-977e-6dbfbe7c98b7%2F0000%22.html
16-05-2013	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/135b167f-578d-4414-a5b0-b2a35bc1cc32/toc_unixml/House%20of%20Representatives_2013_05_16_1882_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/135b167f-578d-4414-a5b0-b2a35bc1cc32/toc_pdf/House%20of%20Representatives_2013_05_16_1882_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/135b167f-578d-4414-a5b0-b2a35bc1cc32/0000%22	Id%3A%22chamber%2Fhansardr%2F135b167f-578d-4414-a5b0-b2a35bc1cc32%2F0000%22.html
19-09-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/136b90b1-cf84-467a-9150-fe3c3b5cacda/toc_unixml/House%20of%20Representatives_2012_09_19_1372_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansardr/136b90b1-cf84-467a-9150-fe3c3b5cacda/toc_pdf/House%20of%20Representatives_2012_09_19_1372_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/136b90b1-cf84-467a-9150-fe3c3b5cacda/0000%22	Id%3A%22chamber%2Fhansardr%2F136b90b1-cf84-467a-9150-fe3c3b5cacda%2F0000%22.html
